Adresse,Stimmart,Bezirksnummer,Bezirksname,Wahlbezirk,Wahlbezirksart,"Abgeordneten-
hauswahlkreis","Bundestags-
wahlkreis",OstWest,Wahlberechtigte insgesamt,Wahlberechtigte A1,Wahlberechtigte A2,Wahlberechtigte A3,Wähler,Wähler B1,Ungültige Stimmen,Gültige Stimmen,CDU,SPD,DIE LINKE,GRÜNE,AfD,PIRATEN,FDP,Die PARTEI,FREIE WÄHLER,ÖDP,BüSo,MLPD,SGP,B*,BGE,DiB,DKP,DM,Die Grauen,du.,MENSCHLICHE WELT,"Gesundheits-
forschung","Tierschutz-
partei",V-Partei³,DIE FRAUEN,EB Schirm,EB Felde-Bajerowitz,EB Fielsch,EB Wendt,EB Blume,EB Pape,EB Beckmann,MIETERPARTEI,NPD,EB Ritter,EB Hasel,EB Snelinski
01W413,1,01,Mitte,413,W,04,75,W,873,656,217,0,447,5,17,430,67,118,91,66,38,0,22,18,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
01W414,1,01,Mitte,414,W,04,75,W,851,645,206,0,423,5,4,419,51,91,91,105,29,0,20,18,1,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
01W415,1,01,Mitte,415,W,04,75,W,875,609,266,0,473,0,6,467,54,110,115,104,24,0,24,25,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
01W416,1,01,Mitte,416,W,04,75,W,1086,815,271,0,555,6,5,550,98,136,107,97,56,0,21,21,6,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
01W417,1,01,Mitte,417,W,04,75,W,1176,881,295,0,542,5,10,532,91,131,98,113,24,0,31,24,2,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
01W418,1,01,Mitte,418,W,04,75,W,1131,854,277,0,510,6,14,496,73,143,90,98,46,0,24,15,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W419,1,01,Mitte,419,W,04,75,W,1280,951,329,0,672,9,16,656,76,161,161,131,36,0,31,39,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
01W420,1,01,Mitte,420,W,04,75,W,996,736,260,0,545,11,6,539,81,123,119,119,36,0,28,23,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
01W421,1,01,Mitte,421,W,04,75,W,826,645,181,0,444,2,14,430,88,99,80,63,39,0,19,26,2,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
01W422,1,01,Mitte,422,W,04,75,W,1021,714,307,0,453,10,11,442,58,100,111,98,25,0,23,14,3,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
01W423,1,01,Mitte,423,W,04,75,W,882,693,189,0,413,4,6,407,84,112,89,44,38,0,20,12,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
01W424,1,01,Mitte,424,W,04,75,W,1243,929,314,0,632,6,8,624,98,167,136,101,51,0,22,31,2,2,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
01W425,1,01,Mitte,425,W,04,75,W,1323,973,350,0,687,10,18,669,93,156,157,146,39,0,29,39,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
01W426,1,01,Mitte,426,W,04,75,W,1280,908,372,0,602,6,16,586,69,144,156,121,36,0,22,28,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
01W427,1,01,Mitte,427,W,04,75,W,874,624,250,0,401,0,11,390,72,107,84,52,27,0,16,16,1,7,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
01W428,1,01,Mitte,428,W,04,75,W,833,562,271,0,363,3,4,359,47,92,82,66,23,0,13,29,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
01B4A,1,01,Mitte,4A,B,04,75,W,0,0,0,0,1244,1244,10,1234,204,257,273,282,60,0,73,49,6,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
01B4B,1,01,Mitte,4B,B,04,75,W,0,0,0,0,1565,1565,19,1546,253,402,294,358,63,0,87,55,9,8,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
01B4C,1,01,Mitte,4C,B,04,75,W,0,0,0,0,1350,1350,14,1336,207,326,267,337,61,0,74,46,1,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
01B4D,1,01,Mitte,4D,B,04,75,W,0,0,0,0,1236,1236,11,1225,215,246,211,313,68,0,86,56,6,7,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
01B4E,1,01,Mitte,4E,B,04,75,W,0,0,0,0,1588,1588,16,1572,218,389,333,351,89,0,90,70,6,6,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
01W500,1,01,Mitte,500,W,05,75,W,1027,719,308,0,467,3,8,459,92,120,79,41,71,0,33,15,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W501,1,01,Mitte,501,W,05,75,W,839,632,207,0,421,2,15,406,91,107,55,40,59,0,35,11,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W502,1,01,Mitte,502,W,05,75,W,548,439,109,0,233,0,11,222,52,67,29,24,20,0,17,7,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
01W503,1,01,Mitte,503,W,05,75,W,1069,816,253,0,562,0,18,544,160,177,55,41,73,0,23,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W504,1,01,Mitte,504,W,05,75,W,669,535,134,0,312,1,12,300,65,68,56,30,43,0,21,10,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W505,1,01,Mitte,505,W,05,75,W,960,765,195,0,437,0,8,429,64,117,90,46,63,0,16,22,3,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
01W506,1,01,Mitte,506,W,05,75,W,989,711,278,0,497,1,19,478,139,136,63,37,53,0,33,8,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
01W507,1,01,Mitte,507,W,05,75,W,1490,1095,395,0,759,6,31,728,164,211,108,84,94,0,43,18,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W508,1,01,Mitte,508,W,05,75,W,1213,858,355,0,655,2,10,645,141,199,71,81,91,0,25,18,5,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
01W509,1,01,Mitte,509,W,05,75,W,1132,914,218,0,537,0,14,523,126,156,57,40,98,0,25,13,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
01W510,1,01,Mitte,510,W,05,75,W,1057,869,188,0,546,0,15,531,124,120,73,32,122,0,32,18,6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W511,1,01,Mitte,511,W,05,75,W,1122,898,224,0,499,1,12,487,86,140,66,29,106,0,32,15,4,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
01W512,1,01,Mitte,512,W,05,75,W,1041,839,202,0,402,1,9,393,78,87,70,53,61,0,20,15,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
01W513,1,01,Mitte,513,W,05,75,W,1369,1076,293,0,708,6,15,693,106,168,156,113,68,0,27,41,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
01W514,1,01,Mitte,514,W,05,75,W,1042,815,227,0,488,4,6,482,91,116,93,72,55,0,23,21,2,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
01W515,1,01,Mitte,515,W,05,75,W,1333,1081,252,0,681,7,13,668,139,186,99,96,82,0,29,23,6,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W516,1,01,Mitte,516,W,05,75,W,986,777,209,0,462,1,13,449,52,127,90,62,49,0,22,24,6,5,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
01W517,1,01,Mitte,517,W,05,75,W,1374,1061,313,0,599,4,11,588,111,146,108,92,64,0,30,25,2,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
01W518,1,01,Mitte,518,W,05,75,W,1307,1032,275,0,562,3,15,547,66,131,136,116,40,0,23,24,2,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
01W519,1,01,Mitte,519,W,05,75,W,1325,1010,315,0,675,8,10,665,89,165,149,133,49,0,26,40,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
01W520,1,01,Mitte,520,W,05,75,W,1387,1035,352,0,673,3,15,658,75,161,169,135,32,0,17,36,10,9,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
01W521,1,01,Mitte,521,W,05,75,W,1290,1046,244,0,481,0,13,468,116,150,53,37,78,0,23,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
01W522,1,01,Mitte,522,W,05,75,W,896,622,274,0,426,1,10,416,96,103,63,79,39,0,13,16,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
01W523,1,01,Mitte,523,W,05,75,W,650,492,158,0,372,0,7,365,120,119,36,20,44,0,17,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
01W524,1,01,Mitte,524,W,05,75,W,864,610,254,0,411,0,5,406,77,91,75,64,61,0,17,12,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W525,1,01,Mitte,525,W,05,75,W,866,657,209,0,430,5,6,424,50,97,115,97,40,0,9,12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
01W526,1,01,Mitte,526,W,05,75,W,1500,1054,446,0,711,7,27,684,70,175,162,152,47,0,25,43,4,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01B5A,1,01,Mitte,5A,B,05,75,W,0,0,0,0,1340,1340,21,1319,390,388,136,123,131,0,101,27,6,7,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
01B5B,1,01,Mitte,5B,B,05,75,W,0,0,0,0,1265,1265,16,1249,353,328,151,148,134,0,75,25,8,8,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
01B5C,1,01,Mitte,5C,B,05,75,W,0,0,0,0,1060,1060,12,1048,183,245,199,188,83,0,68,48,7,8,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
01B5D,1,01,Mitte,5D,B,05,75,W,0,0,0,0,1592,1592,15,1577,286,394,287,330,102,0,78,66,7,13,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
01B5E,1,01,Mitte,5E,B,05,75,W,0,0,0,0,964,964,10,954,181,197,176,226,67,0,54,33,5,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
01W600,1,01,Mitte,600,W,06,75,W,1469,1153,316,0,628,7,14,614,78,134,174,110,51,0,21,33,1,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
01W601,1,01,Mitte,601,W,06,75,W,797,633,164,0,424,2,13,411,76,103,82,47,62,0,13,15,1,2,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
01W602,1,01,Mitte,602,W,06,75,W,1050,808,242,0,582,2,12,570,74,131,149,93,66,0,22,26,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
01W603,1,01,Mitte,603,W,06,75,W,924,735,189,0,439,4,10,429,42,100,109,80,39,0,10,31,6,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
01W604,1,01,Mitte,604,W,06,75,W,854,706,148,0,357,0,14,343,45,94,76,42,47,0,10,17,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
01W605,1,01,Mitte,605,W,06,75,W,1094,861,233,0,498,0,7,491,83,130,99,66,55,0,23,23,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
01W606,1,01,Mitte,606,W,06,75,W,838,649,189,0,405,1,13,392,70,86,96,56,56,0,4,17,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
01W607,1,01,Mitte,607,W,06,75,W,864,688,176,0,305,3,3,302,27,60,87,44,29,0,6,35,2,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
01W608,1,01,Mitte,608,W,06,75,W,1024,812,212,0,432,6,14,418,57,93,129,70,23,0,14,18,1,4,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
01W609,1,01,Mitte,609,W,06,75,W,1100,911,189,0,557,2,10,547,63,148,150,80,35,0,17,34,5,7,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
01W610,1,01,Mitte,610,W,06,75,W,1126,956,170,0,525,9,11,514,67,100,144,98,47,0,14,31,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
01W611,1,01,Mitte,611,W,06,75,W,1371,1103,268,0,666,6,18,648,88,154,173,96,50,0,27,42,4,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
01W612,1,01,Mitte,612,W,06,75,W,984,799,185,0,444,4,12,432,29,107,136,81,25,0,17,22,1,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
01W613,1,01,Mitte,613,W,06,75,W,1444,1107,337,0,689,0,16,673,87,152,176,115,52,0,29,44,6,4,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
01W614,1,01,Mitte,614,W,06,75,W,1189,890,299,0,619,7,13,606,103,141,140,77,71,0,37,23,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
01W615,1,01,Mitte,615,W,06,75,W,913,743,170,0,397,0,13,384,53,88,83,76,34,0,12,18,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
01W616,1,01,Mitte,616,W,06,75,W,1135,845,290,0,542,4,4,538,59,97,156,119,36,0,13,45,2,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
01W617,1,01,Mitte,617,W,06,75,W,1038,804,234,0,495,5,9,486,56,131,118,92,36,0,13,26,2,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
01W618,1,01,Mitte,618,W,06,75,W,1416,1134,282,0,655,5,24,631,100,189,120,124,31,0,21,32,8,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W619,1,01,Mitte,619,W,06,75,W,1226,948,278,0,616,6,11,605,92,155,143,103,54,0,18,27,3,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
01W620,1,01,Mitte,620,W,06,75,W,980,783,197,0,446,0,15,431,48,109,106,83,27,0,16,25,4,1,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W621,1,01,Mitte,621,W,06,75,W,988,853,135,0,429,5,15,414,53,123,95,61,23,0,12,28,2,3,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
01W622,1,01,Mitte,622,W,06,75,W,670,543,127,0,267,0,5,262,47,59,56,29,34,0,17,12,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W623,1,01,Mitte,623,W,06,75,W,912,686,226,0,359,3,5,354,64,92,85,58,22,0,8,19,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W624,1,01,Mitte,624,W,06,75,W,1255,1018,237,0,507,5,20,487,90,125,101,66,49,0,19,23,3,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
01W625,1,01,Mitte,625,W,06,75,W,1019,847,172,0,493,3,16,477,72,136,102,68,35,0,24,23,2,5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
01B6A,1,01,Mitte,6A,B,06,75,W,0,0,0,0,976,976,25,951,159,223,188,202,65,0,44,58,2,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
01B6B,1,01,Mitte,6B,B,06,75,W,0,0,0,0,904,904,21,883,139,176,225,160,65,0,42,59,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
01B6C,1,01,Mitte,6C,B,06,75,W,0,0,0,0,1253,1253,13,1240,168,266,296,299,52,0,65,68,5,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
01B6D,1,01,Mitte,6D,B,06,75,W,0,0,0,0,1013,1013,10,1003,146,245,190,233,58,0,48,53,2,6,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
01B6E,1,01,Mitte,6E,B,06,75,W,0,0,0,0,1003,1003,9,994,129,179,223,265,71,0,37,64,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
01W700,1,01,Mitte,700,W,07,75,W,806,637,169,0,357,0,14,343,37,104,63,61,29,0,23,22,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
01W701,1,01,Mitte,701,W,07,75,W,1323,908,415,0,615,5,10,605,53,151,161,147,33,0,21,28,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
01W702,1,01,Mitte,702,W,07,75,W,1091,841,250,0,489,5,12,477,68,103,111,95,39,0,16,28,4,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
01W703,1,01,Mitte,703,W,07,75,W,849,665,184,0,409,3,23,386,75,101,77,60,34,0,11,21,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W704,1,01,Mitte,704,W,07,75,W,857,622,235,0,385,1,6,379,50,105,86,81,24,0,6,20,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
01W705,1,01,Mitte,705,W,07,75,W,974,688,286,0,487,7,6,481,46,122,117,110,23,0,14,38,2,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
01W706,1,01,Mitte,706,W,07,75,W,1222,859,363,0,584,10,9,575,55,159,128,143,27,0,21,30,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
01W707,1,01,Mitte,707,W,07,75,W,1227,898,329,0,655,7,4,651,56,171,155,130,60,0,27,33,4,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
01W708,1,01,Mitte,708,W,07,75,W,1155,877,278,0,557,2,18,539,78,149,100,112,42,0,30,19,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W709,1,01,Mitte,709,W,07,75,W,1093,830,263,0,545,5,28,517,55,129,123,113,34,0,16,29,5,2,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
01W710,1,01,Mitte,710,W,07,75,W,1306,1007,299,0,591,1,5,586,95,142,130,85,55,0,32,35,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
01W711,1,01,Mitte,711,W,07,75,W,1067,805,262,0,535,6,11,524,72,135,106,100,41,0,19,32,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
01W712,1,01,Mitte,712,W,07,75,W,1261,1013,248,0,573,2,3,570,85,159,140,86,27,0,27,32,3,6,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W713,1,01,Mitte,713,W,07,75,W,920,699,221,0,376,4,4,372,80,95,70,42,48,0,23,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
01W714,1,01,Mitte,714,W,07,75,W,1103,895,208,0,481,4,11,470,98,122,102,65,44,0,15,17,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
01W715,1,01,Mitte,715,W,07,75,W,1192,1001,191,0,576,6,24,552,131,143,91,61,72,0,23,23,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
01W716,1,01,Mitte,716,W,07,75,W,926,760,166,0,456,0,16,440,102,106,89,59,32,0,25,15,2,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
01W717,1,01,Mitte,717,W,07,75,W,1130,934,196,0,538,4,11,527,112,151,98,52,67,0,28,14,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W718,1,01,Mitte,718,W,07,75,W,847,759,88,0,365,1,14,351,62,102,85,52,21,0,17,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W719,1,01,Mitte,719,W,07,75,W,989,876,113,0,461,3,18,443,74,148,97,29,54,0,20,10,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
01W720,1,01,Mitte,720,W,07,75,W,1200,949,251,0,599,6,21,578,141,146,85,81,63,0,21,25,7,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
01W721,1,01,Mitte,721,W,07,75,W,1120,965,155,0,505,1,15,490,91,159,99,44,42,0,14,23,5,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
01W722,1,01,Mitte,722,W,07,75,W,1028,847,181,0,533,0,10,523,85,147,117,65,54,0,19,18,1,5,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
01W723,1,01,Mitte,723,W,07,75,W,1048,829,219,0,529,2,6,523,96,117,121,77,66,0,16,18,2,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01W724,1,01,Mitte,724,W,07,75,W,898,752,146,0,451,0,7,444,89,125,86,48,61,0,9,11,4,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
01W725,1,01,Mitte,725,W,07,75,W,1033,858,175,0,480,7,8,472,88,133,81,52,49,0,34,16,3,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
01B7A,1,01,Mitte,7A,B,07,75,W,0,0,0,0,1258,1258,10,1248,160,313,280,293,56,0,66,52,6,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
01B7B,1,01,Mitte,7B,B,07,75,W,0,0,0,0,1409,1409,14,1395,221,340,283,311,76,0,68,70,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
01B7C,1,01,Mitte,7C,B,07,75,W,0,0,0,0,947,947,9,938,207,255,137,164,53,0,52,36,7,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
01B7D,1,01,Mitte,7D,B,07,75,W,0,0,0,0,723,723,12,711,150,189,121,110,64,0,34,23,2,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
01B7E,1,01,Mitte,7E,B,07,75,W,0,0,0,0,1044,1044,11,1033,182,242,208,193,99,0,50,30,8,10,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
03W101,1,03,Pankow,101,W,01,76,O,2151,1578,573,0,1122,5,11,1111,249,168,299,95,184,0,62,33,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
03W102,1,03,Pankow,102,W,01,76,O,1862,1291,571,0,892,0,9,883,191,132,275,59,143,0,35,32,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
03W103,1,03,Pankow,103,W,01,76,O,1461,1232,229,0,647,1,10,637,126,100,173,21,168,0,22,14,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
